series_id,acf_lag_1,acf_lag_4,acf_lag_8,acf_lag_13,acf_lag_26,acf_lag_52
FOODS_1_033,0.6899008397086169,0.6729581606860364,0.6082578349718493,0.5123325446033089,0.36884355607934166,0.04974884741971399
FOODS_1_034,0.8081957493972045,0.7974174307148847,0.730003461312784,0.6463603390276648,0.4233377675072716,0.23887475581862194
FOODS_1_035,0.8423818768738658,0.5883993825439608,0.25684030237644545,-0.046930992458339836,0.2525903197217934,0.5026777462534279
FOODS_1_036,0.7875008171782683,0.5916390902002926,0.2899552355919924,0.0862466954723583,-0.011294403129475836,-0.02100432963642655
FOODS_1_037,0.6775920262480889,0.5055826072515556,0.06992588857501711,0.006986787143732359,0.0454226929344332,-0.15751137796936332
FOODS_1_038,0.5985466195749803,0.35532454314988854,0.2165930990884505,0.09407027714313522,0.04176343818952285,0.2441890247287091
FOODS_1_039,0.808148066658361,0.7912022118823844,0.7322247304484987,0.6593726345488404,0.46281775995439534,0.07158805393864166
FOODS_1_040,0.7737507695564586,0.5625316344845119,0.3018380923589165,0.05825523085035321,0.3715622485477159,-0.0032386969789623098
FOODS_1_041,0.8651163970006748,0.5447245089211589,0.21518506106695212,-0.00010501039453297594,-0.10092415172229739,0.06558435628843196
FOODS_1_042,0.9094385270208237,0.8574669954293447,0.82225409630783,0.7688027333836329,0.67356124082645,0.6114442347935248
FOODS_1_043,0.8133915241602155,0.6849811145335091,0.6055941209694524,0.454740517759668,0.28015416060775894,-0.020453533308361294
FOODS_1_044,0.8644941384970163,0.6999727656468162,0.4789160602734284,0.316280957349348,0.4414746955010954,0.49154633309378387
FOODS_1_045,0.7655916810607984,0.4519049176465113,0.20935257766324655,-0.07218468847370914,0.35956695866105387,-0.04709415716937045
FOODS_1_046,0.827275500819944,0.6918461594401616,0.6523757019102362,0.5242928438413803,0.26311488182853576,-0.0793754796075517
FOODS_1_047,0.8344546974167875,0.7270488680526692,0.5870595739346866,0.4262439727148064,0.18278424082916164,0.38191192429949683
FOODS_1_048,0.8385634098830458,0.7515962913442938,0.6655894872313118,0.5962999738781103,0.5404473020252203,0.045036812907485464
FOODS_1_049,0.849468161203185,0.7371123043551548,0.656004000186451,0.5953822136682068,0.4354139527339467,0.03439347411662489
FOODS_1_050,0.8263174817366569,0.7690194200891782,0.6841769908098346,0.687877539623995,0.611123613339669,0.37417659386960467
FOODS_1_051,0.9310540413457712,0.9098840048822555,0.887394466447799,0.8684785099241737,0.8070351202149925,0.7124301568828479
FOODS_1_052,0.9035941555104546,0.8636832205578864,0.8043380477903775,0.7213523109395582,0.5980363064333815,0.44832954896082533
FOODS_1_053,0.4902090434590766,0.442403057565308,0.3641582029565666,0.3663846707147443,0.22203623594254646,0.09273569696912641
FOODS_1_054,0.6925555574069243,0.6262395153333961,0.5405528012752101,0.39544200688024395,0.1155794906972479,0.2663403403941672
FOODS_1_055,0.690493874403917,0.23401475762014481,0.06449406283467266,-0.2424844734267246,-0.049565664177099,0.5888688391095391
FOODS_1_056,0.894105492458306,0.6592977980547772,0.3896770913404574,0.1689984522965628,0.34529393269056186,0.2039411822949612
FOODS_1_057,0.89017493023453,0.6275269899543111,0.378890873223586,0.1715632257564408,0.13626042390308044,0.4185000325387545
FOODS_1_058,0.9037790998835146,0.7301341227599439,0.6509956914903829,0.5549738518278163,0.31917148478085233,-0.12722237826719082
FOODS_1_059,0.9343362854588401,0.9257370921650343,0.8996220870255057,0.8599439614984685,0.8191292431093763,0.7133031489916015
FOODS_1_060,0.9076245095569045,0.8581725943087,0.7837141837567393,0.7099147868326302,0.6432863281206106,0.5771790423895399
FOODS_1_061,0.8040869220009302,0.5887014907156792,0.3414189687961564,0.2674347647136133,0.2751370168306193,0.22051921889129159
FOODS_1_062,0.5340588774677134,0.4673148130792737,0.42931457397671685,0.3353253199085357,0.08156032120050442,0.2864414483503829
FOODS_1_063,0.5094049579488318,0.4120969107991024,0.45539431305606387,0.2556971028943072,0.14619288625506383,0.3584424875002281
FOODS_1_064,0.525401003945231,0.425871191035538,0.36917591104214803,0.28612810591319016,0.14745956923549713,0.0010377147165545754
FOODS_1_065,0.7304839083118323,0.5526492925074923,0.3459554625968514,0.12166836888974734,-0.058578080393402655,0.007392780678478022
FOODS_1_066,0.33204794483202854,0.34441234490922146,0.32253537670469884,0.2559778566759559,0.10536047398970443,-0.011508076622797198
FOODS_1_067,0.7863323882154686,0.5186997238734575,0.21954981352966924,-0.10473409041749415,-0.09911737483607101,0.09464952189652238
FOODS_1_068,0.9108695698144473,0.8356817349145758,0.8060678098906654,0.7285210324557481,0.6088313653464912,0.22318163738999197
FOODS_1_069,0.8252769472916662,0.4512478519448284,-0.02138341356481394,-0.5476873758129175,0.37913010466663877,0.5334648877880247
FOODS_1_070,0.9010863512955032,0.8438577442292429,0.7784909576321477,0.7045254383764031,0.5364841666402885,0.06754942805515594
FOODS_1_071,0.883535079954439,0.7664112180467632,0.7297360085684185,0.6510291904427403,0.545310231245543,0.5743465020519996
FOODS_1_072,0.8348146786525182,0.7038379862839133,0.52918153165726,0.33008618287049823,-0.25060075190376646,-0.3116711988827766
FOODS_1_073,0.8136176012572562,0.6438352473446765,0.39043613013253603,0.1039858921060059,0.28375829351506476,-0.18654787177787316
FOODS_1_074,0.8760205728639323,0.5817982975056726,0.23176260706373786,0.008349817807230056,-0.09259945178434885,0.013599385189674438
FOODS_1_075,0.7246616813334694,0.3447549238261548,0.2824343758957833,0.08940814339988425,-0.3583644625395362,0.6362190344648915
FOODS_1_076,0.6620461548472117,0.572176442760417,0.4645810982430431,0.32783584559093487,0.4012514572313574,0.40382751035635517
FOODS_1_077,0.7160030251564453,0.6764394530314642,0.5733496007737457,0.37128887681508316,0.06671868090439395,-0.11770409449041043
FOODS_1_078,0.8699978802442726,0.7110912471635952,0.5058875958752984,0.3225648200243552,0.24198294799437844,0.4557444474456692
FOODS_1_079,0.3004839827719944,0.2560936000498372,0.20261407723930086,0.12166147571897115,0.06816031842509994,0.059673878100872796
FOODS_1_080,0.4934163688119404,0.5066158016904957,0.4302379056643909,0.2420798887292326,0.07025950868556778,-0.23737778947755014
FOODS_1_081,0.8189449115493765,0.8041582173494922,0.75201018432673,0.6690946362277297,0.5406237705137541,0.31308315212928034
FOODS_1_082,0.9457599175304777,0.865510322088322,0.8499714295452764,0.7609309990583363,0.615602410371734,0.540658692196451
FOODS_1_083,0.751349736015342,0.45186609408421646,0.23975211686736014,-0.014118474396421995,-0.044624067323658194,0.029704085837639845
FOODS_1_084,0.7358520685837975,0.734800308810824,0.7100330434868027,0.6250887761593636,0.5649411918018576,0.5095605902779804
FOODS_1_085,0.7618748300235961,0.5981955729646186,0.5330022726496492,0.40475659056711943,0.22729858338314451,-0.33730709869199565
FOODS_1_086,0.6992291358353888,0.5865828115550702,0.47216075699432924,0.3078863043856701,0.3287597683115683,0.4072414976867109
FOODS_1_087,0.9363150967495764,0.9138361135365998,0.8814034941029623,0.8351723993879,0.750306865010493,0.8093296557641598
FOODS_1_088,0.7451337721669941,0.43912652332673524,0.47031724974247996,0.15182181670217879,-0.10867203218192009,0.5657063309310841
FOODS_1_089,0.8882306548177092,0.7616300153216439,0.611996093574677,0.3778733298988778,0.30497125207021336,0.7109949079941317
FOODS_1_090,0.8071056424585119,0.5475496163709316,0.31588838760030286,-0.06287752691376843,-0.3676116142108105,0.5730379492882697
FOODS_1_091,0.866328959949657,0.6179414224944351,0.3037582088545782,0.04864862552330264,-0.04132458015949548,0.42234407660688156
FOODS_1_092,0.8969535977245873,0.7919159842545496,0.7781205097777835,0.6566240759867717,0.44520356440649134,0.09139767450044337
FOODS_1_093,0.7232145374593131,0.5828111101255665,0.557561143544389,0.3932509109955946,0.2446914475634955,0.4304094074705887
FOODS_1_094,0.7780387462135888,0.6538448833647791,0.5345341953955595,0.33014549962059647,0.07278887676781981,-0.3045361626259774
FOODS_1_095,0.4663688074325548,0.36196470470178244,0.2343498223709298,0.21367680616367515,0.24463234440723713,0.027481584448153715
FOODS_1_096,0.970390112065166,0.9557813878938648,0.9474413729768081,0.9395489439038996,0.9241346819170053,0.8607986833780026
FOODS_1_097,0.8962018275980507,0.8302662496649781,0.7984552164579024,0.7754845181104381,0.6276233824275497,0.6204416566874176
FOODS_1_098,0.9153111347536058,0.8953671388781387,0.8944368182952305,0.881702069044621,0.8290016356728679,0.7962450509617107
FOODS_1_099,0.9584932537541929,0.9200115314075931,0.903214847802179,0.8352661609867122,0.7235680179132365,0.6964290026421368
FOODS_1_101,0.7289039400619689,0.42180064707639187,0.3845647002281721,0.23877824593447783,0.2958812321976988,0.09092035320807709
FOODS_1_102,0.622645184743642,0.5445223222252801,0.2543728284967923,0.061409537240111306,0.057507908082053305,-0.14586107384084412
FOODS_1_103,0.830247405116147,0.49445289114273666,0.15157375904425222,-0.033736142768483954,-0.26026921895866945,0.19880826466979118
FOODS_1_104,0.8419070587202339,0.5871180156027581,0.44692132578668464,0.1142768770389983,-0.3329922804604285,0.5241553386943507
FOODS_1_105,0.9095670006036668,0.8573382211474073,0.7931425755414091,0.7193341171453151,0.46277144567490414,0.07263516287370328
FOODS_1_106,0.7685062210278084,0.6549875414736009,0.5196324582835634,0.3512649151992697,0.09181359001782213,-0.18349025150205292
FOODS_1_107,0.8616623354302655,0.8777012531135413,0.8696083785582329,0.8187609379135288,0.757759911995627,0.5451511861268384
FOODS_1_108,0.49850062077769225,0.25807864373963385,0.2565751290301434,0.11612556155587347,-0.09534672908077661,0.5268341143548781
FOODS_1_109,0.8914158762885045,0.6622621876412396,0.3821828092306124,0.13827433927651303,-0.11205705650674325,0.34366804648895305
FOODS_1_110,0.8755904661044552,0.7285771403817729,0.6151346068404399,0.5064820224968433,0.3221984146263562,0.08599619281917407
FOODS_1_111,0.9092888304941714,0.8711314404089822,0.8276609465331027,0.81553609310365,0.749377008160562,0.5966706659028921
FOODS_1_112,0.7163307414247179,0.540485272423852,0.4205835721489311,0.15596693379496618,0.3027818175701714,0.1266153649397276
FOODS_1_113,0.8731241267521099,0.7483299693101763,0.5455537677600721,0.2524004382825155,-0.10361038406039078,0.049984775730178614
FOODS_1_114,0.7244106366993551,0.3718244930645284,0.18147641845800375,-0.2037357942966009,-0.1851168437726749,0.5293066710223768
FOODS_1_115,0.9437035850642731,0.884738815919149,0.8139366237107215,0.7378746855063609,0.642577356260368,0.3385527486881911
FOODS_1_116,0.7886837426778157,0.4505927395654711,-0.028218452722748283,-0.5117974611973747,0.4177484954590246,0.5835745278270077
FOODS_1_117,0.864243744584715,0.674553831197815,0.42628681611288205,0.10019873826860214,0.01704349162654473,0.3432499517278259
FOODS_1_118,0.8908809412262111,0.7833649717667296,0.735625906631944,0.6351381334426801,0.5044902347810636,0.18841196591220852
FOODS_1_119,0.7675083818072562,0.5948595624428502,0.3813689313518788,0.053169134047432266,-0.007801299353784764,0.07400858534388344
FOODS_1_120,0.9095319598678626,0.7832935805957356,0.6123752328949117,0.4522432802549176,0.4307819165839145,-0.016307762217062805
FOODS_1_121,0.7219175166624737,0.6692178120010653,0.6525129793335579,0.48772758502633323,0.5084063776419239,0.4345031073715348
FOODS_1_122,0.9274040724888594,0.8616164721406904,0.8211379721877382,0.7694777018963909,0.6668638211637854,0.46906988608566463
FOODS_1_123,0.7255985521290271,0.517570571415916,0.36040132343627573,0.027474333607985436,-0.42193625968884846,0.5998983947124811
FOODS_1_124,0.8902270537672141,0.6807238567163352,0.411950385729663,0.10167828393767402,-0.07616773832225895,0.2587271526474194
FOODS_1_125,0.9215190279423994,0.8513628624284566,0.7358296503791696,0.5905668452007862,0.4289690046331986,0.36893798873663197
FOODS_1_126,0.9080869243125339,0.6743786452349603,0.42977858157705706,0.18847358866556074,0.1288223333309933,0.02124981529401106
FOODS_1_127,0.8419961079180123,0.6471481522068453,0.3717316763307605,0.14679521566625184,0.24283806280625814,-0.1589237712232635
FOODS_1_128,0.583143440837653,0.36095730452688846,0.20758765178092786,0.10366245340123577,-0.11912856022876796,0.3679568892551775
FOODS_1_129,0.9055447533698653,0.9015787275238228,0.8589704666373105,0.8023204562340166,0.6743884382586236,0.5875488905823212
FOODS_1_130,0.6933826390366323,0.5228805303404175,0.22919482294990867,-0.016533325803692715,0.05542262603076118,0.34600624390403395
FOODS_1_131,0.879324210581394,0.7731471332547428,0.606405236325335,0.4929390280977724,0.3213845427405734,0.1831787614003122
FOODS_1_132,0.8783755855866248,0.7629965593213401,0.7811216213158019,0.6267392707890583,0.37098703249482684,0.0885832412048909
FOODS_1_133,0.5535920063133397,0.4205088888145784,0.14897113763708603,0.11305508607279473,0.08613841724021429,-0.08977639054977687
FOODS_1_134,0.9233934887271346,0.8875495532413205,0.86162952097903,0.8558910547178878,0.7150553626644786,0.5483408522228898
FOODS_1_135,0.8095141062531493,0.4937113199663093,0.05641059494041204,-0.39691348770493107,0.3021337715218006,0.47141272785741967
FOODS_1_136,0.5783947276913955,0.5232035534311932,0.5451920669852913,0.48753030178016193,0.2991270560013285,0.20985082773875058
FOODS_1_137,0.8251158781101476,0.4694440403380926,0.34413600643916986,0.13642771369905468,0.07732085730685344,-0.07982603097489326
FOODS_1_138,0.792012271273197,0.5097607133177995,0.011587028131093215,-0.4434016996428392,0.26308747153715384,0.5832730617191475
FOODS_1_139,0.9225179533841634,0.895022808177195,0.8623507308151632,0.8100332706466972,0.7477182454731833,0.5339061579586749
FOODS_1_140,0.7455705498669726,0.4355125286989483,0.17561055006853027,-0.23887669939068826,-0.10680433606764593,0.3131004101088104
FOODS_1_141,0.8039956763500841,0.5882727776963089,0.30961552674239184,-0.08686324572904787,-0.3138505837779985,0.4926867441124492
FOODS_1_142,0.7012273957031314,0.2945267343265641,0.20735239006310838,-0.02597225030051821,0.12739571364288693,0.22252682143141203
FOODS_1_143,0.706031212450065,0.4061152098398848,0.19953649460325165,0.0642400871152485,-0.0700055128476786,0.21919046028378028
FOODS_1_144,0.5326085213751707,0.42095776432105864,0.19423741897275917,-0.06067014363660833,-0.0028074238286539114,0.12360078673130341
FOODS_1_145,0.9316433128133916,0.8875598250277335,0.821049513194072,0.7729316202870699,0.6296134797471594,0.4728246163454597
FOODS_1_146,0.8604213561285771,0.5183440659960573,0.19580859304315612,0.026562762574682357,-0.049963912901785555,0.08184227324852335
FOODS_1_147,0.9177130773152925,0.8935175751605715,0.8426877307365419,0.7997271995527778,0.6912565186313318,0.4702860235494997
FOODS_1_148,0.8594631098717388,0.8086158049463544,0.7657697465876634,0.701807605700563,0.6229040422939132,0.5738816954248314
FOODS_1_149,0.8713760161821137,0.8100058252111186,0.7983841397816498,0.7547176139104604,0.7239973000777581,0.6310555283427949
FOODS_1_150,0.7301992029457705,0.5962354445077098,0.5559866433765321,0.2846570155986805,0.0016564440288291942,0.33837445586414394
FOODS_1_151,0.7923190250344607,0.6290662429887499,0.5492496982394817,0.46348617030510375,0.4511968809240032,0.3130889033458725
FOODS_1_152,0.6114249451507142,0.35247583827083495,0.3390431676391407,0.048018480383568686,-0.17650149305933852,0.4461106064957266
FOODS_1_153,0.431081803655816,0.3983509441850947,0.3258484237374115,0.2460028018513555,0.05812131340244229,-0.2690096895166962
FOODS_1_154,0.7255934488968234,0.5644399560856379,0.5151943806903305,0.3118748941214854,0.27708637668045905,0.26713399758959827
FOODS_1_155,0.9099025204152343,0.8944401193799488,0.8480570392049857,0.7824334617297991,0.692074906729202,0.5144272516275133
FOODS_1_156,0.9192350375921399,0.787065175346186,0.6152702742794159,0.4538470806769949,0.11264875269433394,-0.2447878031524907
FOODS_1_157,0.918027939447611,0.9025707603271089,0.8868741861251299,0.8601656696506675,0.801498974607039,0.8018758935826846
FOODS_1_158,0.7607336505326084,0.6824106421634588,0.621371736156671,0.5356047518747189,0.2520282993487001,-0.21137965595125704
FOODS_1_159,0.8814025653708097,0.8500660941221168,0.8487610543604843,0.8034573801358184,0.7802943027051417,0.6466411943628848
FOODS_1_160,0.9429243302658781,0.8416562373227137,0.7749719418456236,0.7408292396122192,0.7334092329471853,0.39178779498352023
FOODS_1_161,0.7319305300186879,0.40780520424784905,0.42973926516773936,0.35812331337457237,0.16992608942448684,0.013767728284508814
FOODS_1_162,0.7989641182802634,0.6417557590727224,0.6149353597323597,0.43121772984458073,0.2053338635606185,0.18951871888881597
FOODS_1_163,0.9469788269661226,0.9035800289295318,0.8387053791832614,0.7388461381003398,0.5524312475094653,0.09848029398632216
FOODS_1_164,0.7085035037623815,0.6941290957803296,0.6106499370515852,0.5300930274604566,0.342501828446574,0.26963492250679233
FOODS_1_166,0.8894766534043667,0.6420687907853082,0.38068805378817516,0.15534446792555207,-0.0681169309530233,0.39567804845892846
FOODS_1_167,0.5368605818877306,0.5285239064127298,0.47602214272898874,0.45397749104825336,0.17249800029391887,0.35498800613163295
FOODS_1_168,0.8460243569031177,0.7257163377550455,0.6396930422551149,0.606027658083533,0.45250503446476203,0.5096623744388653
FOODS_1_169,0.6762363530368308,0.5386408652824243,0.26582903099512994,0.06467802678659268,0.034674522159404905,-0.12618201763126294
FOODS_1_170,0.9519305330720287,0.91552045766328,0.8782052604043125,0.8324121754713306,0.7850039114557736,0.7252690794728578
FOODS_1_171,0.9156702804303828,0.8962219834111893,0.8579275209620656,0.8061934964784797,0.7554462387036756,0.722258017185434
FOODS_1_172,0.8231502674053187,0.7470700323826601,0.6795375016672174,0.5459346479371329,0.31634699447497344,-0.1575194367942277
FOODS_1_173,0.7530273355649711,0.4481006188086195,0.20975529455323128,-0.12892542313528854,-0.04983427915171674,0.006648425384166741
FOODS_1_174,0.748165323510405,0.6309992662649648,0.6007460574170866,0.3622223730300911,0.0917702772995894,0.4326208887986062
FOODS_1_175,0.8427716375280171,0.7849069408652259,0.7190302496042008,0.6057501272591334,0.38826917027628705,-0.05116680192403667
FOODS_1_176,0.7385803898378756,0.3251152942070046,0.21820918562808247,0.031039915426480016,0.02506515751145142,-0.12153734231444417
FOODS_1_177,0.4585359254729355,0.3370305643543394,0.3503608937047383,0.20323516121168628,-0.025982286145168097,0.12363560876654761
FOODS_1_178,0.4146812958756569,0.22176360713350787,0.30358083380758877,0.08368314703982954,-0.06919284863039588,0.3368447557021493
FOODS_1_179,0.9205229721786881,0.8046258198794048,0.6641082246689536,0.5690550647201689,0.2257723072365039,0.13109792735325737
FOODS_1_180,0.35742238281429084,0.004336866249891816,0.25652260801256455,-0.006179243350148025,-0.039428786925961856,0.5550057746062418
FOODS_1_181,0.8896637395517775,0.8228773279217563,0.7837462366765156,0.6822425087927585,0.4949506599030586,0.2986270499965942
FOODS_1_182,0.8372544725903942,0.816070325297267,0.7735035065143007,0.684246360061869,0.5721388249103632,0.31524923180214987
FOODS_1_183,0.48931728988858336,0.3674196084385263,0.3550382133403905,0.3153856188756084,0.2578898636533826,0.14458569601904955
FOODS_1_184,0.9036685956995147,0.6777491990564406,0.4782611069455271,0.36930860232053936,0.023544952366662954,-0.2755971573086722
FOODS_1_185,0.5272779487983053,0.2931196166977822,0.27490971224882,-0.08225655060005953,-0.23987041114894433,0.3494155770986233
FOODS_1_186,0.8458953951448571,0.8258792633987254,0.731413539187184,0.6314064212688628,0.4971480750258309,0.07616020053027117
FOODS_1_187,0.5821415559669427,0.27990221941051163,0.08167643241039228,0.04066013135948134,0.10694006385080355,0.31487505533166354
FOODS_1_188,0.9640788329903065,0.9461708230569125,0.9172756929946286,0.8775723642564656,0.7933408376936523,0.6676447795934679
FOODS_1_189,0.7896960425219967,0.7032628998171641,0.5831041229422058,0.44913445640609273,0.17644183137557534,-0.2826122050707516
FOODS_1_190,0.8711175112056972,0.8185264465445825,0.7573128998192115,0.6730949523830826,0.5132468794159162,0.07920703711846572
FOODS_1_191,0.7457958509142454,0.6668313530263908,0.49751537507241655,0.38067273292918824,0.12136245397630577,0.29215108940534285
FOODS_1_192,0.8832017534087714,0.6973519207991007,0.49426579463696824,0.23845610607934353,0.19220675485422414,0.4482905854555557
FOODS_1_193,0.9150026931252341,0.9086420681706548,0.893425948114123,0.8612276599486826,0.7978797136894603,0.715193758345634
FOODS_1_194,0.6513845657349482,0.4802916186499818,0.3165706930128714,0.31001512428732086,0.08544905777177103,0.2343278856435903
FOODS_1_195,0.8681072756531732,0.5567900886789814,0.22756438387889769,0.038381115668400634,-0.029680249615598543,0.05889177056017617
FOODS_1_196,0.6630954783120487,0.37117495540091083,0.3488203081455357,0.08458450892035833,-0.06518256859494727,-0.10099519676558737
FOODS_1_197,0.8074764047109692,0.7132449160651212,0.616689748145882,0.5196138378194539,0.40139274213246373,0.35303885024032355
FOODS_1_198,0.8113726955711855,0.5777578380495195,0.1866061002875311,-0.25704842730394184,0.07710473735992017,0.48107117646678405
FOODS_1_199,0.810592346983762,0.7643114264942703,0.7141438198719322,0.6518094373368253,0.4594695634650718,0.5922865949287144
FOODS_1_200,0.9364455919262785,0.9072988473904772,0.876820813964717,0.8658271496993034,0.813169305032456,0.6115188672681607
FOODS_1_201,0.8923466681800936,0.6301996810463448,0.34747499892971406,0.10438894871379044,-0.11184490937977391,0.3258085034799827
FOODS_1_202,0.9257063317583907,0.9043591057339148,0.8574839892740824,0.8077273129451071,0.550402112041826,0.098932072500877
FOODS_1_203,0.42120396074305444,0.4576249550385915,0.3746786783965398,0.3187715749632287,0.3212470319825109,0.13610678845627358
FOODS_1_204,0.8775332784310557,0.7582969505977665,0.7288949468550061,0.6430006707485943,0.4077218628262998,-0.16098671312053606
FOODS_1_205,0.9015252251636094,0.8300239376945808,0.6975478784779408,0.4899630095783926,0.061474739838445175,-0.17281071343421991
FOODS_1_206,0.5275906102379815,0.09781698284587571,0.02180214646188657,0.006784634662697889,0.01052960353664458,0.7295491296777499
FOODS_1_207,0.31791230435550494,0.10419192714301687,0.10930160479848591,-0.04165814446489354,-0.03447042146846452,0.07399931232762466
FOODS_1_208,0.8812777770843135,0.8540666570392181,0.7822624487012694,0.6900868708532016,0.4335723734554824,-0.04545376457285525
FOODS_1_209,0.8877153510303513,0.7119566427365868,0.4713415974105096,0.19318742791129906,0.20481826646733511,0.3819464116144439
FOODS_1_210,0.913233291897157,0.7913406945422985,0.7166167733193813,0.6507478424579792,0.555739066527961,0.2610129248490612
FOODS_1_211,0.5841824023612721,0.5246136993747711,0.43792819194253074,0.42633897443759006,0.3412965470184003,0.28763285986102916
FOODS_1_212,0.804242328089653,0.6721441218317684,0.5119139684705082,0.30573028617644976,0.12331802759167394,0.39747319362309413
FOODS_1_213,0.8161604899414481,0.7454533526687367,0.6461396080032655,0.504033181765332,0.2926509462591981,0.5132884153653535
FOODS_1_214,0.5325616921105945,0.46517461720851555,0.3859890943575786,0.22322014994884296,0.11343034739827895,0.15675259031257782
FOODS_1_215,0.8324654180564265,0.7683135280225599,0.6964547896101243,0.5960352833454099,0.5054243214089159,0.36636581965157433
FOODS_1_216,0.24886353067162123,0.07711386412057429,0.13946165284883996,-0.0055515077293347,-0.10282753982423337,0.18697549441977407
FOODS_1_217,0.7878563472036727,0.5192880174708401,0.38212731465601196,0.017119455194293125,-0.5009578095771623,0.6786531443784332
FOODS_1_218,0.8509201047508222,0.711677924286988,0.5394909151737064,0.37361701371316913,0.14440878464249318,-0.30788491253982214
FOODS_1_219,0.8758883992065832,0.5922989665982922,0.2763414823843948,-0.003054913105741627,-0.17781693782451885,0.3321602513251885
FOODS_2_001,0.8770702974553183,0.8495991032201222,0.7840304522367271,0.7989761907602935,0.6481167494383122,0.5092989392645872
FOODS_2_002,0.9285894873085877,0.920388935936141,0.8816360637847082,0.8635480866797726,0.7705632853885298,0.5963022528626527
FOODS_2_003,0.8411964669677555,0.6145603148727504,0.3985247618567345,0.21334044133122138,0.059829457915051586,0.3633189495856537
FOODS_2_004,0.8914982610422733,0.7573995157010207,0.5336889385257207,0.3425048362822486,0.3906752233922079,0.2614805260111809
