series_id,adf_stat,adf_pvalue,kpss_stat,kpss_pvalue,stationarity_hint
FOODS_1_069,-5.270280017837748,6.307654247084488e-06,0.043273990314258395,0.1,likely_stationary
FOODS_1_070,-1.5822243312765256,0.4925163701671504,1.1565070026307411,0.01,likely_non_stationary
FOODS_1_071,-1.4740592944522466,0.5463025935230872,2.1011701826531257,0.01,likely_non_stationary
FOODS_1_072,-3.012145719903465,0.03377560586615372,0.09342248407183483,0.1,likely_stationary
FOODS_1_073,-3.762742879647073,0.003312352093426968,0.17275526621685433,0.1,likely_stationary
FOODS_1_074,-4.265728320179095,0.0005089929590045227,0.10330269283239396,0.1,likely_stationary
FOODS_1_075,-5.58111122285877,1.3959503742571616e-06,0.20019346188634748,0.1,likely_stationary
FOODS_1_076,-2.166477097395445,0.21863646070568932,1.9553632241148209,0.01,likely_non_stationary
FOODS_1_077,-2.601838969019576,0.0926177852920213,0.6349245287983785,0.019461406472874684,likely_non_stationary
FOODS_1_078,-3.369772520147609,0.01203351132114611,1.398494579416256,0.01,mixed_signal
FOODS_1_079,-3.468565710028412,0.008832059915971791,1.0870040842448339,0.01,mixed_signal
FOODS_1_080,-2.970843610536488,0.037708415792821935,0.25887107018891975,0.1,likely_stationary
FOODS_1_081,-2.3681971503702552,0.150914410927609,1.4987462252789314,0.01,likely_non_stationary
FOODS_1_082,-1.2939719947680528,0.6319256011319401,1.8857374726993108,0.01,likely_non_stationary
FOODS_1_083,-4.000909419631609,0.0014057567443205975,0.1422145159872603,0.1,likely_stationary
FOODS_1_084,1.167416621606068,0.9957528473086188,1.8309049996576308,0.01,likely_non_stationary
FOODS_1_085,-2.7962521011850687,0.058811126294224254,0.2581842527044299,0.1,mixed_signal
FOODS_1_086,-2.832495321111129,0.05377986757412989,1.6310545463116577,0.01,likely_non_stationary
FOODS_1_087,-2.0374753788657705,0.2703869281189334,2.257152365837686,0.01,likely_non_stationary
FOODS_1_088,-3.339148083542323,0.013216706069302099,0.6803631363408409,0.015330623969014462,mixed_signal
FOODS_1_089,-2.0125080282287215,0.28111583739939644,1.6990791137247925,0.01,likely_non_stationary
FOODS_1_090,-4.326737211955404,0.00039916531092358114,0.08514767425222157,0.1,likely_stationary
FOODS_1_091,-3.8798413699200434,0.0021883154553218507,0.7005512842688734,0.013495337793738784,mixed_signal
FOODS_1_092,-1.8504556281216746,0.3557149112355616,0.752241478146857,0.01,likely_non_stationary
FOODS_1_093,-2.5613875495656693,0.10124312363718102,1.6596801719419192,0.01,likely_non_stationary
FOODS_1_094,-2.770153360843946,0.06266524470684635,0.41368986381805906,0.07125436904394007,mixed_signal
FOODS_1_095,-3.377641782244399,0.011745089118145969,1.0963389035865667,0.01,mixed_signal
FOODS_1_096,0.98792752110149,0.9941369225223907,2.1801073975024616,0.01,likely_non_stationary
FOODS_1_097,-1.7599794279701995,0.40050388718389013,1.9579559347871964,0.01,likely_non_stationary
FOODS_1_098,1.4236442765847168,0.9972189510745871,2.3972476630667328,0.01,likely_non_stationary
FOODS_1_099,-1.3889846620859387,0.5875454689207109,2.2643288673540263,0.01,likely_non_stationary
FOODS_1_101,-3.071853993339362,0.0287074594674961,0.8800766025157198,0.01,mixed_signal
FOODS_1_102,-4.047246584774036,0.0011823499694526122,0.16861816932201473,0.1,likely_stationary
FOODS_1_103,-5.014632818684623,2.0759880845659446e-05,0.07577791771236479,0.1,likely_stationary
FOODS_1_104,-4.877967980879458,3.84867239306284e-05,0.30926936740626665,0.1,likely_stationary
FOODS_1_105,-1.7047403674532258,0.4286717668760335,0.5475337607397837,0.03096086469824692,likely_non_stationary
FOODS_1_106,-3.4120896794223,0.010553575038853113,0.5136082847770069,0.038601737662836276,mixed_signal
FOODS_1_107,2.7115959642531657,0.9990875430420609,1.9410425607874557,0.01,likely_non_stationary
FOODS_1_108,-7.142243374304157,3.301131129725523e-10,0.8932311657946005,0.01,mixed_signal
FOODS_1_109,-4.022038806839391,0.0012994059823969208,0.6263573804881688,0.020240238137439196,mixed_signal
FOODS_1_110,-2.2862257713000376,0.17644892487583141,0.8153596436478106,0.01,likely_non_stationary
FOODS_1_111,-1.2564887639976268,0.6488363919987463,2.122850710727249,0.01,likely_non_stationary
FOODS_1_112,-2.414473085272214,0.13769308531324898,1.3172875079145576,0.01,likely_non_stationary
FOODS_1_113,-2.8228029906926024,0.055089624584805916,0.48019780670266954,0.04612662011201137,likely_non_stationary
FOODS_1_114,-5.175691392383678,9.854383998040723e-06,0.030498302406191457,0.1,likely_stationary
FOODS_1_115,-1.8492743606797006,0.35628702043871074,1.5358955112854231,0.01,likely_non_stationary
FOODS_1_116,-3.8171722180843233,0.0027364271749401913,0.10644325621458947,0.1,likely_stationary
FOODS_1_117,-4.132395640428384,0.0008557604456871597,0.9335044020960235,0.01,mixed_signal
FOODS_1_118,-1.9440205835058,0.31164403881070146,1.365295730038233,0.01,likely_non_stationary
FOODS_1_119,-3.7014835785141353,0.004092334607235528,0.38648455770675655,0.08298079409191528,likely_stationary
FOODS_1_120,-1.946608641818001,0.3104623547890755,0.40028849100540315,0.07703082284249864,mixed_signal
FOODS_1_121,-1.884034627402525,0.3396085949610895,1.8785642395747528,0.01,likely_non_stationary
FOODS_1_122,-0.13131045749619558,0.9462292048516098,1.7464771976718014,0.01,likely_non_stationary
FOODS_1_123,-3.563496472897832,0.00649849155871918,0.22691146121903064,0.1,likely_stationary
FOODS_1_124,-4.229693568676048,0.0005866549591301613,0.7084816418290593,0.012774396197358248,mixed_signal
FOODS_1_125,-1.4507744913310718,0.5577069454332154,1.4301706634378402,0.01,likely_non_stationary
FOODS_1_126,-3.5133746183847188,0.007650176336268426,0.6943872009135353,0.014055709007860422,mixed_signal
FOODS_1_127,-3.5935540860347124,0.005885462296505902,0.22508830534188698,0.1,likely_stationary
FOODS_1_128,-5.200463539322798,8.772945527207177e-06,0.9133709919007378,0.01,mixed_signal
FOODS_1_129,-0.4682726811762964,0.8980605841594729,2.1646337538931792,0.01,likely_non_stationary
FOODS_1_130,-4.165064057385653,0.0007545992419860164,0.18271776945193505,0.1,likely_stationary
FOODS_1_131,-2.7652716398288457,0.06340825096949006,1.2567993960184816,0.01,likely_non_stationary
FOODS_1_132,-1.8637414670270709,0.34930570498615454,0.839477843512719,0.01,likely_non_stationary
FOODS_1_133,-4.102559764674558,0.0009591315662090447,0.7414570788015489,0.01,mixed_signal
FOODS_1_134,-1.04458778854861,0.7366567186268627,2.073960956625099,0.01,likely_non_stationary
FOODS_1_135,-5.928043775803069,2.4173556186394003e-07,0.17625916619282517,0.1,likely_stationary
FOODS_1_136,-3.5727366035638592,0.0063041533404156955,1.7458234757123177,0.01,mixed_signal
FOODS_1_137,-3.985195435544454,0.0014900473928842822,0.24340155162196697,0.1,likely_stationary
FOODS_1_138,-3.3208183615133247,0.013973155559055138,0.21053559814435127,0.1,likely_stationary
FOODS_1_139,-1.2262140864908835,0.6622186596459155,1.9563587601886574,0.01,likely_non_stationary
FOODS_1_140,-4.823971474437716,4.892520022129614e-05,0.057917118386563715,0.1,likely_stationary
FOODS_1_141,-4.141945394372108,0.0008249447114315103,0.12569773266242656,0.1,likely_stationary
FOODS_1_142,-7.026852150106903,6.331935151208108e-10,0.2831647743100108,0.1,likely_stationary
FOODS_1_143,-5.312437950868738,5.159993757159992e-06,0.37580630909742263,0.08758348745800748,likely_stationary
FOODS_1_144,-4.026102530677826,0.0012798321712398618,0.1414247690481104,0.1,likely_stationary
FOODS_1_145,-1.734812439169273,0.41327116133377534,1.5972850749012952,0.01,likely_non_stationary
FOODS_1_146,-4.563245674892755,0.0001508906043673177,0.13367678715791612,0.1,likely_stationary
FOODS_1_147,-1.55186155391142,0.5077181936060629,2.027081998482532,0.01,likely_non_stationary
FOODS_1_148,-1.488491900503141,0.5391963557107354,2.1292449137863323,0.01,likely_non_stationary
FOODS_1_149,-1.1370015209018518,0.7000929108142866,2.1267385733622772,0.01,likely_non_stationary
FOODS_1_150,-2.990329075607084,0.03580746632959285,0.5753552952607529,0.02487679133993155,mixed_signal
FOODS_1_151,-2.1424989632791274,0.22777232379467316,1.5076481173312393,0.01,likely_non_stationary
FOODS_1_152,-3.023014550014478,0.03280031482312625,0.12711004674486875,0.1,likely_stationary
FOODS_1_153,-3.2680394790555827,0.01636897329290673,0.17479807071675701,0.1,likely_stationary
FOODS_1_154,-2.3029082535807137,0.17103171743223167,1.0101571663133624,0.01,likely_non_stationary
FOODS_1_155,-1.5541356019938308,0.5065817621827323,1.7439943734713144,0.01,likely_non_stationary
FOODS_1_156,-2.6675649311519605,0.07982107715471742,0.4837034005142585,0.045337071956248094,likely_non_stationary
FOODS_1_157,-1.0514198379047626,0.7340514860086677,2.3489126663367688,0.01,likely_non_stationary
FOODS_1_158,-2.593671667758754,0.09431227165122269,0.3741614550154587,0.0882924762864402,mixed_signal
FOODS_1_159,-0.8194797892175347,0.8133329545880097,2.3216337787563,0.01,likely_non_stationary
FOODS_1_160,1.600267928507036,0.9978583793687272,1.637731808068958,0.01,likely_non_stationary
FOODS_1_161,-6.573429419846386,7.832156184583066e-09,1.0467799473891162,0.01,mixed_signal
FOODS_1_162,-2.5082225502638327,0.11348648643116305,0.8444387760310168,0.01,likely_non_stationary
FOODS_1_163,-1.8322045177675057,0.36459427751809836,1.3313292367082514,0.01,likely_non_stationary
FOODS_1_164,-2.375725067369201,0.14870536014487046,1.5964938948397989,0.01,likely_non_stationary
FOODS_1_166,-4.023148211267561,0.0012940347752786823,0.9280029279270161,0.01,mixed_signal
FOODS_1_167,-2.9654591002852375,0.03824842775098031,1.7763049703835814,0.01,mixed_signal
FOODS_1_168,-2.161043784005916,0.220686769489297,1.659344985830461,0.01,likely_non_stationary
FOODS_1_169,-4.11480031997214,0.000915382702535758,0.18722163574136358,0.1,likely_stationary
FOODS_1_170,-2.0473885934191234,0.2661888822955524,2.003398645069593,0.01,likely_non_stationary
FOODS_1_171,-0.9893137851911769,0.7571418710461939,2.3503675166982365,0.01,likely_non_stationary
FOODS_1_172,-2.593909098978366,0.09426267869094063,0.6741174015559697,0.015898418040366392,likely_non_stationary
FOODS_1_173,-4.623635719507256,0.00011681430969379324,0.17159663321577232,0.1,likely_stationary
FOODS_1_174,-2.92318584437632,0.04271747127627376,1.2606669408009763,0.01,mixed_signal
FOODS_1_175,-2.2294316360486452,0.19573737558130183,0.9163592614854896,0.01,likely_non_stationary
FOODS_1_176,-3.699231868417742,0.004123971578942105,0.3054081341569873,0.1,likely_stationary
FOODS_1_177,-3.427099284861314,0.010069026962078651,0.2776976066068952,0.1,likely_stationary
FOODS_1_178,-3.184915197432014,0.020874619916044314,0.3600667969566348,0.094367759932485,likely_stationary
FOODS_1_179,-2.1446488390034726,0.22694399427951828,1.0576915054957379,0.01,likely_non_stationary
FOODS_1_180,-3.826579946273239,0.0026467792892130213,0.5457971726866452,0.031351988133638466,mixed_signal
FOODS_1_181,-1.5637365753425492,0.5017797030779307,1.3805418948873884,0.01,likely_non_stationary
FOODS_1_182,-1.6045399150819393,0.4813125530917948,1.3839674042892538,0.01,likely_non_stationary
FOODS_1_183,-2.1824043093977767,0.2126935431948725,1.1410651442911466,0.01,likely_non_stationary
FOODS_1_184,-3.862349431515301,0.0023300866864870485,0.22887238520076222,0.1,likely_stationary
FOODS_1_185,-4.281413521197836,0.0004783106013095911,0.0786751538309433,0.1,likely_stationary
FOODS_1_186,-1.7156642699092053,0.42306038092129716,1.2524053752723268,0.01,likely_non_stationary
FOODS_1_187,-5.278860722422809,6.055613372979176e-06,0.5926280230285472,0.023306543361041158,mixed_signal
FOODS_1_188,-0.7807829670102656,0.8247018573858704,2.10084129736409,0.01,likely_non_stationary
FOODS_1_189,-2.5829569959557306,0.09657111835267523,0.46373858877852586,0.049833651176007694,likely_non_stationary
FOODS_1_190,-2.06942532595809,0.2569851758090512,1.4950813773922453,0.01,likely_non_stationary
FOODS_1_191,-3.13538903742551,0.024042696674636942,1.082172479944045,0.01,mixed_signal
FOODS_1_192,-3.5986048696884514,0.00578775573100935,1.3013919952806696,0.01,mixed_signal
FOODS_1_193,-1.1532401075298109,0.6933805244511902,2.3031452972208255,0.01,likely_non_stationary
FOODS_1_194,-5.38545987029414,3.633710353041818e-06,1.2140247294385214,0.01,mixed_signal
FOODS_1_195,-4.403560787389576,0.00029255502583862476,0.13800965274287724,0.1,likely_stationary
FOODS_1_196,-3.7017896475264953,0.004088051450239749,0.2382631413160419,0.1,likely_stationary
FOODS_1_197,-2.3052888091345087,0.1702678987255294,1.7031628443730336,0.01,likely_non_stationary
FOODS_1_198,-3.4893908565710485,0.0082637765025166,0.25781100699558734,0.1,likely_stationary
FOODS_1_199,-1.982288411961997,0.2943925988265075,2.0578572766372307,0.01,likely_non_stationary
FOODS_1_200,0.06993288977441028,0.9639472954884458,2.064043354284943,0.01,likely_non_stationary
FOODS_1_201,-3.98244409537312,0.001505281042845544,0.7685046530900077,0.01,mixed_signal
FOODS_1_202,-1.5407654104597834,0.5132576148776514,1.4369531349678886,0.01,likely_non_stationary
FOODS_1_203,-2.2314512473784363,0.19502909295324244,1.5804340200283686,0.01,likely_non_stationary
FOODS_1_204,-1.7758585465187946,0.39251139663752244,0.3180533249631031,0.1,mixed_signal
FOODS_1_205,-2.241713060141831,0.1914556960056062,0.9650730690084142,0.01,likely_non_stationary
FOODS_1_206,-9.233906026389356,1.6500799858087301e-15,0.7951859269449392,0.01,mixed_signal
FOODS_1_207,-12.124708704909835,1.7917418130140488e-22,0.6844405648706915,0.014959948648118953,mixed_signal
FOODS_1_208,-2.1733262710541146,0.2160684983540644,0.7331788056402471,0.010529199487250266,likely_non_stationary
FOODS_1_209,-3.379035997406378,0.011694634355243955,1.110359965753663,0.01,mixed_signal
FOODS_1_210,-2.0065045152086576,0.28372839884772283,1.3908008620433463,0.01,likely_non_stationary
FOODS_1_211,-3.134039308700206,0.02413455128937994,1.7322380722815196,0.01,mixed_signal
FOODS_1_212,-2.2413325158508823,0.19158745044787934,1.2309409801104683,0.01,likely_non_stationary
FOODS_1_213,-2.679295875026329,0.07769001994164179,1.496275140886741,0.01,likely_non_stationary
FOODS_1_214,-4.548097938073901,0.000160820053835869,0.7074770772122309,0.012865720253433558,mixed_signal
FOODS_1_215,-2.018819360947914,0.27838291083475963,1.615273270020657,0.01,likely_non_stationary
FOODS_1_216,-3.8362019543627617,0.002557897292618739,0.18270063150027435,0.1,likely_stationary
FOODS_1_217,-5.665512672734533,9.171267009553573e-07,0.152191533319382,0.1,likely_stationary
FOODS_1_218,-3.044887380290769,0.03090984287645265,0.20278149344036062,0.1,likely_stationary
FOODS_1_219,-4.2867168441571675,0.00046833746805815244,0.5922137391588458,0.023344205531014017,mixed_signal
FOODS_2_001,0.4331680462854998,0.982693819666977,1.5856796399043465,0.01,likely_non_stationary
FOODS_2_002,-1.0820286799088943,0.7221851949918712,2.1666013965161697,0.01,likely_non_stationary
FOODS_2_003,-2.9997135337489733,0.03492116128060608,0.849470581371251,0.01,mixed_signal
FOODS_2_004,-3.235771779841577,0.01800522213051381,1.5561624825090261,0.01,mixed_signal
FOODS_2_005,-3.889442227462182,0.002113935126091707,0.20924143090646907,0.1,likely_stationary
FOODS_2_006,-3.2338291208777914,0.018108145722533078,0.8409951941957959,0.01,mixed_signal
FOODS_2_007,-1.025297508756019,0.7439261700389795,1.874292516679658,0.01,likely_non_stationary
FOODS_2_008,-1.5049254970499535,0.5310733740052943,1.8213720216642093,0.01,likely_non_stationary
FOODS_2_009,-3.52541245288383,0.007357936105838152,1.3198449998594322,0.01,mixed_signal
FOODS_2_010,-2.986859864794369,0.036139878823504994,0.40370734183948703,0.07555718024160042,likely_stationary
FOODS_2_011,-4.989921741064363,2.323531587581359e-05,0.6826822574336484,0.015119794778759235,mixed_signal
FOODS_2_012,-3.4785303997451056,0.008555905450138727,1.499837641420448,0.01,mixed_signal
FOODS_2_013,-0.8890324929088474,0.7915627153743218,0.8008890085529947,0.01,likely_non_stationary
FOODS_2_014,-6.3928246455300854,2.0855101333191613e-08,0.8881506658873112,0.01,mixed_signal
FOODS_2_015,-0.7234393526853489,0.8405844465119279,1.7393569696082967,0.01,likely_non_stationary
FOODS_2_016,-3.4769386159250444,0.008599492208106357,0.9215303128244918,0.01,mixed_signal
FOODS_2_017,-0.6860642972816345,0.8503262532533312,1.6499932232427745,0.01,likely_non_stationary
FOODS_2_018,-2.686766136583996,0.07635643504475924,0.4881224708936561,0.044341785834762136,likely_non_stationary
FOODS_2_019,-1.5693131818845905,0.4989876608799732,1.688887017669439,0.01,likely_non_stationary
FOODS_2_020,-4.477460958296759,0.0002159256092610483,0.35236592328946525,0.0976871020304029,likely_stationary
FOODS_2_021,-2.1800350954311396,0.21357119104609035,1.3832758665888552,0.01,likely_non_stationary
FOODS_2_022,-2.1436224834803754,0.22733921524943979,0.6015693370451014,0.022493696632263506,likely_non_stationary
FOODS_2_023,-2.645191030904741,0.08401218045264025,1.7850273398722978,0.01,likely_non_stationary
FOODS_2_024,-3.587214722703236,0.006010211981149436,0.14397556599238887,0.1,likely_stationary
FOODS_2_025,-3.128116411359395,0.02454121615041234,0.3172182599792445,0.1,likely_stationary
FOODS_2_026,-3.2724616355960996,0.01615522109221668,0.5335714978607834,0.03410551849982356,mixed_signal
FOODS_2_027,-2.096705026176771,0.24584158958109908,1.2916276469612362,0.01,likely_non_stationary
FOODS_2_028,-2.1156256121696217,0.23827806024516807,1.626192656023864,0.01,likely_non_stationary
FOODS_2_029,-2.220362422896829,0.19893824714345099,0.667940178946779,0.016459983732110994,likely_non_stationary
FOODS_2_030,-2.5131820932391435,0.11229983497416102,0.5332688709545078,0.034173677712948686,likely_non_stationary
FOODS_2_031,-4.25057071021669,0.000540399084541045,0.18692208308230232,0.1,likely_stationary
FOODS_2_032,-3.88739134989901,0.002129624456632783,0.47593477587784166,0.04708676218967531,mixed_signal
FOODS_2_033,-0.47095446978369904,0.8975609962918457,1.7153683483068354,0.01,likely_non_stationary
FOODS_2_034,-4.023968061030168,0.0012900787641181772,0.34737414826460344,0.09983872919629161,likely_stationary
FOODS_2_035,-0.04661110186486112,0.9545033983221901,2.155802579500879,0.01,likely_non_stationary
FOODS_2_036,-3.7154365708363493,0.003901190428564208,0.20412781936179103,0.1,likely_stationary
FOODS_2_037,-4.315519568400847,0.00041751229652595384,0.1164471855535877,0.1,likely_stationary
FOODS_2_038,-3.4463881695604117,0.00947555980630653,0.12783305046595334,0.1,likely_stationary
FOODS_2_039,-0.963174360693585,0.7664576137420817,2.3435894461964804,0.01,likely_non_stationary
FOODS_2_040,-1.3316233995886029,0.6145832927557847,1.8149331541537044,0.01,likely_non_stationary
FOODS_2_041,-3.258502546409148,0.016838425415272473,0.49996096702551984,0.041675457877135176,mixed_signal
FOODS_2_042,-3.466662800697538,0.008885695981078192,0.697477206008792,0.013774799453746177,mixed_signal
FOODS_2_043,-5.663205674051316,9.277714469716512e-07,0.49652448277863775,0.04244944081562213,mixed_signal
FOODS_2_044,-3.4552832299086895,0.00921258393899223,0.3420370872796735,0.1,likely_stationary
FOODS_2_045,-2.0005214357389356,0.28634451458084764,1.6221273394796198,0.01,likely_non_stationary
FOODS_2_046,-0.6596685311179356,0.8569216119517877,1.80096600907651,0.01,likely_non_stationary
FOODS_2_047,-4.307411583301049,0.0004312662879301041,0.14147109155085288,0.1,likely_stationary
FOODS_2_048,-1.5247181939680388,0.5212501011212101,1.8656221255333594,0.01,likely_non_stationary
FOODS_2_049,-1.6231083242679167,0.47110010174477174,2.0324863654293406,0.01,likely_non_stationary
FOODS_2_050,-1.247130641517166,0.6530000551798809,1.8282450553554521,0.01,likely_non_stationary
FOODS_2_051,-3.18068805302369,0.02113009928735466,0.5998252762413864,0.02265224761441942,mixed_signal
FOODS_2_052,-3.839154651730876,0.002531179380384113,0.24964262094944217,0.1,likely_stationary
FOODS_2_053,-3.761434764928531,0.0033274724209701742,0.13560757137975113,0.1,likely_stationary
FOODS_2_054,-2.1103749003154664,0.24036331849739262,1.0080264087539912,0.01,likely_non_stationary
FOODS_2_055,-1.6008073574161386,0.48318789388584277,0.9891735090791862,0.01,likely_non_stationary
FOODS_2_056,-2.3751699399556983,0.1488674847236719,0.26779847756712594,0.1,mixed_signal
FOODS_2_057,-0.008187483765070577,0.9578497266255042,1.8734943520965255,0.01,likely_non_stationary
FOODS_2_058,-3.052665075324054,0.03026034045608666,0.9490124399995419,0.01,mixed_signal
FOODS_2_059,-0.438947528879699,0.9033900369569379,1.9971510059420956,0.01,likely_non_stationary
FOODS_2_060,-4.4294082691119465,0.000263211139869196,0.11747176371486868,0.1,likely_stationary
FOODS_2_061,-2.819895534351746,0.0554875514982578,0.995573273414844,0.01,likely_non_stationary
FOODS_2_062,-2.4210053594628023,0.13589535242922207,0.47629359418880923,0.0470059472547727,likely_non_stationary
FOODS_2_063,-4.085643639705078,0.0010228197976758799,0.3823045961547309,0.08478250165744358,likely_stationary
FOODS_2_064,-2.6606433534459755,0.08109977445964911,0.2223228376173873,0.1,mixed_signal
