series_id,category,week_start,sales_units,segment_label,lag_1,lag_7,lag_28,rolling_mean_7,rolling_median_7,rolling_mad_7,rolling_iqr_7,rolling_robust_zscore_7,rolling_recent_outlier_flag_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_28,rolling_median_28,rolling_mad_28,rolling_iqr_28,rolling_robust_zscore_28,rolling_recent_outlier_flag_28,rolling_ratio_to_mean_7,rolling_recent_trend_delta_28,week_of_year,month,quarter,category_code,segment_code
HOBBIES_1_323,HOBBIES,2016-03-14,90,stable,95.0,108.0,78.0,93.71428571428571,95.0,7.0,10.5,0.0,0.0,8.380817098473532,108.0,84.0,92.5,92.0,6.0,12.25,0.33725,0.0,1.013719512195122,17.0,11,3,1,1,0
HOBBIES_1_323,HOBBIES,2016-03-21,111,stable,90.0,97.0,93.0,91.14285714285714,90.0,5.0,9.0,0.0,0.0,5.5506327395616335,98.0,84.0,92.92857142857143,92.0,6.0,12.0,-0.22483333333333333,0.0,0.987460815047022,-3.0,12,3,1,1,0
HOBBIES_1_323,HOBBIES,2016-03-28,108,stable,111.0,98.0,93.0,93.14285714285714,90.0,5.0,9.5,2.8329,0.0,9.281317640444588,111.0,84.0,93.57142857142857,92.0,6.0,13.0,2.1359166666666667,0.0,1.191717791411043,18.0,13,3,1,1,0
HOBBIES_1_323,HOBBIES,2016-04-04,132,stable,108.0,84.0,98.0,94.57142857142857,90.0,5.0,14.5,2.4282,0.0,10.799029938796314,111.0,84.0,94.10714285714286,93.0,7.5,16.25,1.349,0.0,1.1419939577039275,10.0,14,4,2,1,0
HOBBIES_1_323,HOBBIES,2016-04-11,109,stable,132.0,86.0,97.0,101.42857142857143,95.0,9.0,20.5,2.772944444444444,0.0,16.631868434394942,132.0,86.0,95.32142857142857,93.0,8.5,17.75,3.0947647058823526,0.0,1.3014084507042254,35.0,15,4,2,1,0
HOBBIES_1_323,HOBBIES,2016-04-18,98,stable,109.0,88.0,86.0,104.71428571428571,108.0,13.0,17.5,0.05188461538461538,0.0,15.293945269443691,132.0,88.0,95.75,93.0,9.0,20.0,1.199111111111111,0.0,1.0409276944065484,23.0,16,4,2,1,0
HOBBIES_1_323,HOBBIES,2016-04-25,112,stable,98.0,95.0,106.0,106.14285714285714,108.0,10.0,13.5,-0.6745,0.0,13.8735788632987,132.0,90.0,96.17857142857143,96.0,10.0,19.25,0.1349,0.0,0.9232839838492598,-8.0,17,4,2,1,0
HOBBIES_1_323,HOBBIES,2016-05-02,91,stable,112.0,90.0,82.0,108.57142857142857,109.0,3.0,8.5,0.6745,0.0,13.062122630683996,132.0,90.0,96.39285714285714,96.0,10.0,19.75,1.0792,0.0,1.0315789473684212,30.0,18,5,2,1,0
HOBBIES_1_323,HOBBIES,2016-05-09,116,stable,91.0,111.0,90.0,108.71428571428571,109.0,3.0,8.5,-4.047,1.0,12.828539611795572,132.0,91.0,96.71428571428571,96.0,9.5,18.75,-0.355,0.0,0.8370565045992117,1.0,19,5,2,1,0
HOBBIES_1_323,HOBBIES,2016-05-16,144,stable,116.0,108.0,97.0,109.42857142857143,109.0,7.0,11.0,0.6745,0.0,13.113061463760507,132.0,91.0,97.64285714285714,97.0,10.5,20.25,1.2205238095238096,0.0,1.0600522193211488,19.0,20,5,2,1,0
