scenario_name,series_id,category,history_weeks,total_weeks,mean_sales,std_sales,zero_share,promo_share,avg_price
noisy_stockout,synthetic_series_047,hobbies,208,216,177.42592592592592,138.70756949910117,0.027777777777777776,0.13425925925925927,7.588455555555556
noisy_stockout,synthetic_series_048,foods,208,216,97.26851851851852,73.6586857135723,0.046296296296296294,0.17592592592592593,5.953855092592592
noisy_stockout,synthetic_series_049,household,208,216,67.73148148148148,56.62690731634217,0.027777777777777776,0.125,14.063166203703704
noisy_stockout,synthetic_series_050,hobbies,208,216,216.00925925925927,171.035722930967,0.013888888888888888,0.16666666666666666,5.1629962962962965
noisy_stockout,synthetic_series_051,foods,208,216,189.3287037037037,144.2956857972793,0.037037037037037035,0.1574074074074074,14.199742129629628
noisy_stockout,synthetic_series_052,household,208,216,168.79166666666666,117.68988862141444,0.013888888888888888,0.1527777777777778,7.452524537037037
noisy_stockout,synthetic_series_053,hobbies,208,216,129.33796296296296,91.07462640805103,0.05555555555555555,0.12962962962962962,12.920880555555557
noisy_stockout,synthetic_series_054,foods,208,216,99.34722222222223,75.15512510439565,0.032407407407407406,0.13425925925925927,13.086623611111111
noisy_stockout,synthetic_series_055,hobbies,208,216,223.20833333333334,172.39043874905894,0.018518518518518517,0.14814814814814814,13.510158333333333
noisy_stockout,synthetic_series_056,hobbies,208,216,110.46296296296296,74.0189071918634,0.018518518518518517,0.12037037037037036,9.527906944444444
noisy_stockout,synthetic_series_057,foods,208,216,277.125,189.98542936786768,0.037037037037037035,0.12037037037037036,14.131525925925926
noisy_stockout,synthetic_series_058,foods,208,216,157.66203703703704,114.64506051700381,0.023148148148148147,0.1388888888888889,14.576241203703704
noisy_stockout,synthetic_series_059,hobbies,208,216,159.21759259259258,118.25732236826738,0.027777777777777776,0.12037037037037036,5.204831481481482
noisy_stockout,synthetic_series_060,hobbies,208,216,201.22685185185185,129.02694660435498,0.037037037037037035,0.10185185185185185,5.638499074074074
noisy_stockout,synthetic_series_061,household,208,216,108.39814814814815,71.51053782352993,0.018518518518518517,0.1388888888888889,7.3834990740740745
noisy_stockout,synthetic_series_062,hobbies,208,216,209.96759259259258,144.44087505528194,0.027777777777777776,0.1574074074074074,15.822843981481482
noisy_stockout,synthetic_series_063,hobbies,208,216,175.89814814814815,120.76114728764837,0.032407407407407406,0.1388888888888889,11.84340138888889
noisy_stockout,synthetic_series_064,foods,208,216,112.36111111111111,81.62386316978446,0.041666666666666664,0.14351851851851852,8.792891666666668
noisy_stockout,synthetic_series_065,household,208,216,161.49074074074073,111.70130397276564,0.027777777777777776,0.125,9.964437962962963
noisy_stockout,synthetic_series_066,hobbies,208,216,174.08333333333334,132.10018220856048,0.018518518518518517,0.16203703703703703,12.223978703703702
noisy_stockout,synthetic_series_067,household,208,216,106.0324074074074,77.85301515118678,0.023148148148148147,0.17592592592592593,8.657272685185186
noisy_stockout,synthetic_series_068,foods,208,216,184.37037037037038,130.82924021313394,0.032407407407407406,0.11574074074074074,11.774758333333333
noisy_stockout,synthetic_series_069,foods,208,216,179.86574074074073,146.81770228608337,0.027777777777777776,0.12962962962962962,5.719012962962963
noisy_stockout,synthetic_series_070,household,208,216,157.41203703703704,115.37966304827512,0.027777777777777776,0.14814814814814814,11.922949074074074
noisy_stockout,synthetic_series_071,household,208,216,136.36111111111111,95.11168058101875,0.037037037037037035,0.1388888888888889,6.868428703703704
noisy_stockout,synthetic_series_072,hobbies,208,216,109.69907407407408,73.40526056222704,0.004629629629629629,0.13425925925925927,10.270858333333333
noisy_stockout,synthetic_series_073,hobbies,208,216,240.0462962962963,180.16273699123317,0.027777777777777776,0.12037037037037036,9.64265925925926
noisy_stockout,synthetic_series_074,foods,208,216,81.80092592592592,56.98308356953109,0.037037037037037035,0.09722222222222222,14.773564351851851
noisy_stockout,synthetic_series_075,foods,208,216,168.875,113.4351904915775,0.041666666666666664,0.12037037037037036,15.087277314814813
noisy_stockout,synthetic_series_076,foods,208,216,78.74074074074075,57.65637912150081,0.032407407407407406,0.1111111111111111,10.714946296296295
noisy_stockout,synthetic_series_077,foods,208,216,205.52777777777777,141.1562194682673,0.023148148148148147,0.14814814814814814,9.998980555555555
noisy_stockout,synthetic_series_078,foods,208,216,225.64814814814815,168.8422858318578,0.027777777777777776,0.10185185185185185,5.644567592592592
noisy_stockout,synthetic_series_079,household,208,216,86.64814814814815,66.34691276739254,0.037037037037037035,0.14351851851851852,5.184981018518518
noisy_stockout,synthetic_series_080,hobbies,208,216,169.57407407407408,130.53251960165815,0.023148148148148147,0.19444444444444445,11.999659722222223
noisy_stockout,synthetic_series_081,household,208,216,259.8703703703704,192.08663707102983,0.027777777777777776,0.125,5.30284537037037
noisy_stockout,synthetic_series_082,household,208,216,136.02314814814815,109.91736609220455,0.023148148148148147,0.18055555555555555,9.93675787037037
noisy_stockout,synthetic_series_083,household,208,216,264.0833333333333,184.35512368227515,0.037037037037037035,0.18518518518518517,13.459400925925925
noisy_stockout,synthetic_series_084,hobbies,208,216,98.4675925925926,71.78559074005287,0.013888888888888888,0.14351851851851852,8.29687962962963
noisy_stockout,synthetic_series_085,household,208,216,237.93055555555554,166.2149065368048,0.018518518518518517,0.1527777777777778,15.141729166666666
noisy_stockout,synthetic_series_086,foods,208,216,204.4212962962963,158.54414192806726,0.018518518518518517,0.125,9.213526388888889
noisy_stockout,synthetic_series_087,hobbies,208,216,141.4814814814815,108.45789936440406,0.032407407407407406,0.13425925925925927,13.081996296296298
noisy_stockout,synthetic_series_088,hobbies,208,216,220.99537037037038,174.26111115847897,0.027777777777777776,0.13425925925925927,4.089193055555556
noisy_stockout,synthetic_series_089,hobbies,208,216,99.40277777777777,72.95854057895386,0.027777777777777776,0.14814814814814814,13.325719444444443
noisy_stockout,synthetic_series_090,household,208,216,217.0601851851852,168.04974647742947,0.032407407407407406,0.1712962962962963,11.071924074074074
noisy_stockout,synthetic_series_091,foods,208,216,64.75925925925925,47.03395515075433,0.018518518518518517,0.14814814814814814,6.087244907407408
noisy_stockout,synthetic_series_092,hobbies,208,216,154.25,114.17075135566148,0.023148148148148147,0.10648148148148148,6.194208333333334
noisy_stockout,synthetic_series_093,hobbies,208,216,100.51851851851852,70.99112050357526,0.05555555555555555,0.16203703703703703,5.613805555555555
noisy_stockout,synthetic_series_094,household,208,216,159.84722222222223,119.56560830741626,0.041666666666666664,0.09722222222222222,4.933060185185185
noisy_stockout,synthetic_series_095,hobbies,208,216,163.88888888888889,107.19244448672099,0.018518518518518517,0.125,5.54909074074074
noisy_stockout,synthetic_series_096,hobbies,208,216,152.71296296296296,113.30720134965671,0.023148148148148147,0.16203703703703703,6.008346296296296
seasonal_promo,synthetic_series_001,foods,208,216,126.71296296296296,63.1846391291245,0.0,0.17592592592592593,5.3404032407407405
seasonal_promo,synthetic_series_002,household,208,216,228.0787037037037,133.1041149056761,0.0,0.18981481481481483,4.373125925925926
seasonal_promo,synthetic_series_003,hobbies,208,216,234.75925925925927,122.39473847715267,0.0,0.25462962962962965,4.5643125
seasonal_promo,synthetic_series_004,household,208,216,204.66666666666666,114.888176168202,0.0,0.17592592592592593,11.47037037037037
seasonal_promo,synthetic_series_005,foods,208,216,203.77314814814815,112.72567822567497,0.0,0.21296296296296297,11.99936712962963
seasonal_promo,synthetic_series_006,foods,208,216,142.06944444444446,80.49249447412267,0.0,0.20833333333333334,7.954984259259259
seasonal_promo,synthetic_series_007,hobbies,208,216,197.80555555555554,99.39809163236002,0.0,0.24537037037037038,11.81214212962963
seasonal_promo,synthetic_series_008,hobbies,208,216,115.92592592592592,58.91818587707578,0.0,0.3148148148148148,11.798927314814815
seasonal_promo,synthetic_series_009,hobbies,208,216,293.4537037037037,174.31772031014447,0.0,0.23148148148148148,14.247562037037039
seasonal_promo,synthetic_series_010,household,208,216,196.5462962962963,96.11464900659332,0.0,0.22685185185185186,4.321864814814814
seasonal_promo,synthetic_series_011,hobbies,208,216,311.81481481481484,191.47863555113318,0.0,0.21296296296296297,14.748156944444444
seasonal_promo,synthetic_series_012,foods,208,216,153.16203703703704,77.5446256726725,0.0,0.2175925925925926,7.598339351851852
seasonal_promo,synthetic_series_013,foods,208,216,103.04166666666667,61.92856443534965,0.0,0.1527777777777778,11.01227037037037
seasonal_promo,synthetic_series_014,household,208,216,176.06944444444446,88.38267636036011,0.0,0.2361111111111111,14.0921125
seasonal_promo,synthetic_series_015,foods,208,216,190.7962962962963,114.32644075622318,0.0,0.19907407407407407,5.419868055555556
seasonal_promo,synthetic_series_016,household,208,216,154.78240740740742,92.33343956094224,0.0,0.25,9.741190740740741
seasonal_promo,synthetic_series_017,hobbies,208,216,126.93055555555556,70.19746097354081,0.0,0.22685185185185186,10.657590277777778
seasonal_promo,synthetic_series_018,foods,208,216,271.56944444444446,136.70638981226836,0.0,0.22685185185185186,12.392135185185184
seasonal_promo,synthetic_series_019,household,208,216,116.00925925925925,72.76818821568212,0.0,0.2361111111111111,14.216812500000001
seasonal_promo,synthetic_series_020,household,208,216,132.0,82.70209918316661,0.0,0.19907407407407407,14.90301851851852
seasonal_promo,synthetic_series_021,hobbies,208,216,241.7685185185185,139.14620762827093,0.0,0.26851851851851855,15.053358333333334
seasonal_promo,synthetic_series_022,hobbies,208,216,311.1666666666667,162.38535848765062,0.0,0.25,9.982084722222222
seasonal_promo,synthetic_series_023,household,208,216,243.73611111111111,136.0918287507122,0.0,0.23148148148148148,8.584830092592593
seasonal_promo,synthetic_series_024,household,208,216,209.75,115.89262271602963,0.0,0.2175925925925926,8.777069907407407
seasonal_promo,synthetic_series_025,foods,208,216,145.52777777777777,80.37412036723143,0.0,0.2222222222222222,11.605378703703705
seasonal_promo,synthetic_series_026,foods,208,216,121.98148148148148,62.549549695400124,0.0,0.24537037037037038,7.38967175925926
seasonal_promo,synthetic_series_027,hobbies,208,216,148.02314814814815,81.06279174724379,0.0,0.1712962962962963,4.5945837962962965
seasonal_promo,synthetic_series_028,foods,208,216,250.22222222222223,131.3417224723945,0.0,0.23148148148148148,13.4946125
seasonal_promo,synthetic_series_029,hobbies,208,216,145.50462962962962,91.88886096347323,0.0,0.23148148148148148,15.134613425925927
seasonal_promo,synthetic_series_030,household,208,216,252.0462962962963,134.0777548973423,0.0,0.1712962962962963,10.111879166666666
seasonal_promo,synthetic_series_031,hobbies,208,216,228.7962962962963,121.99971477353306,0.0,0.13425925925925927,6.855438425925926
seasonal_promo,synthetic_series_032,hobbies,208,216,109.55092592592592,60.090762352202745,0.0,0.2037037037037037,13.286268981481482
seasonal_promo,synthetic_series_033,household,208,216,111.92129629629629,57.276630326579216,0.0,0.2222222222222222,5.783697222222222
seasonal_promo,synthetic_series_034,hobbies,208,216,112.90277777777777,69.28864326331784,0.0,0.18518518518518517,9.444518981481481
seasonal_promo,synthetic_series_035,foods,208,216,172.86574074074073,99.31221865577503,0.0,0.21296296296296297,4.324193055555556
seasonal_promo,synthetic_series_036,foods,208,216,143.88425925925927,82.38124946069078,0.0,0.20833333333333334,13.567012962962963
seasonal_promo,synthetic_series_037,hobbies,208,216,193.4351851851852,105.19083638117057,0.0,0.16666666666666666,10.835199074074076
seasonal_promo,synthetic_series_038,foods,208,216,251.54166666666666,138.41215205757518,0.0,0.25,6.808107870370371
seasonal_promo,synthetic_series_039,hobbies,208,216,236.2314814814815,128.2227789857101,0.0,0.18055555555555555,6.330335185185185
seasonal_promo,synthetic_series_040,household,208,216,84.63888888888889,50.55679897383358,0.0,0.1712962962962963,10.008414814814815
seasonal_promo,synthetic_series_041,hobbies,208,216,158.1064814814815,90.3229490250717,0.0,0.24074074074074073,4.760164351851852
seasonal_promo,synthetic_series_042,household,208,216,108.74074074074075,57.19056197471427,0.0,0.17592592592592593,12.694789814814815
seasonal_promo,synthetic_series_043,foods,208,216,210.7962962962963,115.0391851751118,0.0,0.2037037037037037,11.656340740740742
seasonal_promo,synthetic_series_044,foods,208,216,126.23611111111111,74.86170065398062,0.0,0.25925925925925924,8.024469907407408
seasonal_promo,synthetic_series_045,foods,208,216,243.38888888888889,132.41276783328456,0.0,0.16203703703703703,10.824654629629629
seasonal_promo,synthetic_series_046,household,208,216,233.21759259259258,135.68124020982088,0.0,0.22685185185185186,12.054787962962964
seasonal_promo,synthetic_series_047,hobbies,208,216,184.00925925925927,110.19015237900892,0.0,0.2222222222222222,15.48420787037037
seasonal_promo,synthetic_series_048,foods,208,216,101.81018518518519,52.069239126583746,0.0,0.18981481481481483,11.761145833333334
seasonal_promo,synthetic_series_049,household,208,216,189.16666666666666,118.92373948860461,0.0,0.23148148148148148,7.04544675925926
seasonal_promo,synthetic_series_050,foods,208,216,290.47685185185185,157.8697709441236,0.0,0.2222222222222222,10.117924537037037
seasonal_promo,synthetic_series_051,household,208,216,177.05555555555554,103.78150871127093,0.0,0.2361111111111111,10.279761111111112
seasonal_promo,synthetic_series_052,foods,208,216,89.24537037037037,46.68957332784919,0.0,0.2222222222222222,9.56257361111111
seasonal_promo,synthetic_series_053,household,208,216,191.31944444444446,108.84520603117527,0.0,0.2361111111111111,12.938847685185184
seasonal_promo,synthetic_series_054,household,208,216,127.06018518518519,70.43368042094609,0.0,0.2361111111111111,15.412691666666667
seasonal_promo,synthetic_series_055,hobbies,208,216,217.19907407407408,133.10985915321913,0.0,0.2175925925925926,13.896624999999998
seasonal_promo,synthetic_series_056,hobbies,208,216,182.7685185185185,103.13234725738695,0.0,0.2222222222222222,9.58676851851852
seasonal_promo,synthetic_series_057,foods,208,216,89.98148148148148,47.42621814036336,0.0,0.2361111111111111,9.449373148148148
seasonal_promo,synthetic_series_058,household,208,216,96.9675925925926,50.695294637308116,0.0,0.2638888888888889,8.978007870370371
seasonal_promo,synthetic_series_059,foods,208,216,152.05092592592592,90.0780653633491,0.0,0.2037037037037037,6.659002777777778
seasonal_promo,synthetic_series_060,household,208,216,117.24537037037037,69.24221038786293,0.0,0.19444444444444445,11.65697824074074
seasonal_promo,synthetic_series_061,household,208,216,188.32407407407408,94.27114073714637,0.0,0.2037037037037037,5.138804166666667
seasonal_promo,synthetic_series_062,foods,208,216,110.88425925925925,51.59205394386259,0.0,0.25462962962962965,8.52982037037037
seasonal_promo,synthetic_series_063,household,208,216,204.92592592592592,120.45268905866835,0.0,0.14814814814814814,5.9554282407407415
seasonal_promo,synthetic_series_064,foods,208,216,106.83333333333333,53.52512993803678,0.0,0.2222222222222222,11.321705092592593
seasonal_promo,synthetic_series_065,hobbies,208,216,89.70370370370371,50.64280003634381,0.0,0.23148148148148148,8.358891666666667
seasonal_promo,synthetic_series_066,household,208,216,155.2314814814815,83.16227974116927,0.0,0.23148148148148148,5.546343055555555
seasonal_promo,synthetic_series_067,household,208,216,198.24074074074073,103.8396680370917,0.0,0.23148148148148148,15.526661111111112
seasonal_promo,synthetic_series_068,hobbies,208,216,154.6064814814815,80.52414200826419,0.0,0.2361111111111111,7.725795833333333
seasonal_promo,synthetic_series_069,hobbies,208,216,117.3425925925926,64.44910189888438,0.0,0.16203703703703703,13.388943981481482
seasonal_promo,synthetic_series_070,foods,208,216,127.4675925925926,69.6877345034544,0.0,0.2037037037037037,12.09598888888889
seasonal_promo,synthetic_series_071,hobbies,208,216,177.91666666666666,106.42308064054176,0.0,0.23148148148148148,5.251219444444445
seasonal_promo,synthetic_series_072,hobbies,208,216,115.67592592592592,61.394239363686644,0.0,0.22685185185185186,12.82828425925926
seasonal_promo,synthetic_series_073,hobbies,208,216,166.03240740740742,88.31910360252857,0.0,0.18981481481481483,7.768305555555555
seasonal_promo,synthetic_series_074,hobbies,208,216,100.06944444444444,52.5811867643779,0.0,0.22685185185185186,15.339541203703705
seasonal_promo,synthetic_series_075,household,208,216,109.66203703703704,65.56006756469209,0.0,0.2361111111111111,7.5423375
seasonal_promo,synthetic_series_076,hobbies,208,216,180.9398148148148,99.17061215089959,0.0,0.22685185185185186,10.804627777777776
seasonal_promo,synthetic_series_077,household,208,216,154.6064814814815,79.43859851822151,0.0,0.2037037037037037,9.473164351851851
seasonal_promo,synthetic_series_078,household,208,216,90.57870370370371,44.13039147044875,0.0,0.21296296296296297,12.105800925925926
seasonal_promo,synthetic_series_079,hobbies,208,216,73.76851851851852,35.9268265335494,0.0,0.22685185185185186,12.5232625
seasonal_promo,synthetic_series_080,foods,208,216,191.7314814814815,106.9821638236938,0.0,0.2037037037037037,7.035872222222222
seasonal_promo,synthetic_series_081,foods,208,216,311.3009259259259,156.5015110977618,0.0,0.24074074074074073,11.070323148148148
seasonal_promo,synthetic_series_082,foods,208,216,74.04166666666667,34.2523212589732,0.0,0.1712962962962963,9.641769907407408
seasonal_promo,synthetic_series_083,household,208,216,107.63888888888889,60.675186811196895,0.0,0.17592592592592593,6.647296759259259
seasonal_promo,synthetic_series_084,foods,208,216,120.44907407407408,72.73422276981704,0.0,0.21296296296296297,6.021670833333333
seasonal_promo,synthetic_series_085,hobbies,208,216,255.6898148148148,140.59941806741514,0.0,0.1574074074074074,10.917329629629629
seasonal_promo,synthetic_series_086,foods,208,216,231.86574074074073,125.06234922204654,0.0,0.21296296296296297,8.731890277777778
seasonal_promo,synthetic_series_087,hobbies,208,216,129.37037037037038,70.2587367858682,0.0,0.19907407407407407,12.983151388888887
seasonal_promo,synthetic_series_088,hobbies,208,216,115.01388888888889,62.26720210001684,0.0,0.24074074074074073,6.761679166666666
seasonal_promo,synthetic_series_089,household,208,216,182.61574074074073,100.64168784590215,0.0,0.2222222222222222,8.4511875
seasonal_promo,synthetic_series_090,foods,208,216,166.9398148148148,94.91401782403078,0.0,0.24074074074074073,14.690433796296297
seasonal_promo,synthetic_series_091,hobbies,208,216,233.64814814814815,128.31837692637717,0.0,0.20833333333333334,5.302157407407408
seasonal_promo,synthetic_series_092,foods,208,216,200.2685185185185,140.07121819666352,0.0,0.18981481481481483,11.954143518518517
seasonal_promo,synthetic_series_093,household,208,216,325.7083333333333,174.28947619299305,0.0,0.16666666666666666,15.19444814814815
seasonal_promo,synthetic_series_094,household,208,216,167.75,106.4207205737767,0.0,0.21296296296296297,11.528659722222223
seasonal_promo,synthetic_series_095,household,208,216,163.30092592592592,84.96202817551388,0.0,0.23148148148148148,6.236265740740741
seasonal_promo,synthetic_series_096,foods,208,216,212.77314814814815,123.04954351538814,0.0,0.16203703703703703,11.263225462962964
stable,synthetic_series_001,foods,208,216,129.33796296296296,53.76876973319992,0.0,0.06944444444444445,7.4284995370370375
stable,synthetic_series_002,foods,208,216,95.54629629629629,37.143564157358405,0.0,0.06944444444444445,6.339987037037036
stable,synthetic_series_003,foods,208,216,238.36574074074073,111.00287250591776,0.0,0.06944444444444445,12.51276527777778
stable,synthetic_series_004,foods,208,216,145.71759259259258,60.57107196367417,0.0,0.12962962962962962,4.85769537037037
stable,synthetic_series_005,foods,208,216,121.87962962962963,54.29483980664856,0.0,0.12037037037037036,11.946645370370371
stable,synthetic_series_006,household,208,216,132.72222222222223,63.219416112800424,0.0,0.06944444444444445,7.631350925925926
stable,synthetic_series_007,foods,208,216,167.75925925925927,74.25623398719046,0.0,0.06481481481481481,11.012208333333334
stable,synthetic_series_008,foods,208,216,146.05555555555554,62.84182185172077,0.0,0.09259259259259259,5.492728703703704
stable,synthetic_series_009,foods,208,216,80.15277777777777,35.62726668975527,0.0,0.07407407407407407,10.753389351851853
stable,synthetic_series_010,foods,208,216,125.50462962962963,54.06464672018553,0.0,0.09722222222222222,7.7463342592592594
stable,synthetic_series_011,hobbies,208,216,169.03240740740742,69.3344698711757,0.0,0.06481481481481481,11.374947685185187
stable,synthetic_series_012,household,208,216,73.10185185185185,30.7799209134529,0.0,0.06944444444444445,12.751356481481482
stable,synthetic_series_013,foods,208,216,101.42592592592592,42.461627810859724,0.0,0.10185185185185185,6.360289814814815
stable,synthetic_series_014,hobbies,208,216,127.13425925925925,58.883294368842996,0.0,0.05092592592592592,6.2525875
stable,synthetic_series_015,household,208,216,172.69444444444446,76.47543558595802,0.0,0.05555555555555555,3.9986601851851855
stable,synthetic_series_016,hobbies,208,216,250.9398148148148,105.47871421094142,0.0,0.0787037037037037,12.01238287037037
stable,synthetic_series_017,household,208,216,78.12962962962963,37.45883758675062,0.0,0.1111111111111111,5.555707407407407
stable,synthetic_series_018,hobbies,208,216,152.42592592592592,70.12635820729423,0.0,0.1111111111111111,5.211194444444444
stable,synthetic_series_019,household,208,216,199.22685185185185,86.53172248692782,0.0,0.09259259259259259,11.113755092592593
stable,synthetic_series_020,household,208,216,93.70833333333333,43.16138589709718,0.0,0.1111111111111111,12.371118981481482
stable,synthetic_series_021,foods,208,216,76.71296296296296,30.72217619651616,0.0,0.08333333333333333,9.011853240740741
stable,synthetic_series_022,household,208,216,191.28703703703704,81.20419864570827,0.0,0.08333333333333333,3.987248148148148
stable,synthetic_series_023,household,208,216,235.18055555555554,98.25950355441296,0.0,0.07407407407407407,5.437572222222222
stable,synthetic_series_024,foods,208,216,70.54166666666667,30.69017151967347,0.0,0.125,9.929343055555556
stable,synthetic_series_025,household,208,216,93.59722222222223,41.736268224067615,0.0,0.0787037037037037,10.95753888888889
stable,synthetic_series_026,household,208,216,81.97685185185185,37.23769559598017,0.0,0.07407407407407407,9.856205555555555
stable,synthetic_series_027,foods,208,216,96.79166666666667,39.7803051071583,0.0,0.07407407407407407,12.694177314814814
stable,synthetic_series_028,hobbies,208,216,220.57407407407408,90.71931705822504,0.0,0.06481481481481481,8.050326851851851
stable,synthetic_series_029,foods,208,216,183.8564814814815,82.15505903617178,0.0,0.05555555555555555,8.21150925925926
stable,synthetic_series_030,hobbies,208,216,152.40740740740742,74.54201712435834,0.0,0.08796296296296297,8.678943055555557
stable,synthetic_series_031,hobbies,208,216,76.76851851851852,35.14173467452251,0.0,0.06944444444444445,7.579194444444444
